collection [http://www.w3.org/2004/02/skos/core#definition];name [http://www.w3.org/2004/02/skos/core#narrower];definition [Entity];description [http://www.w3.org/2004/02/skos/core#broader];http://www.w3.org/2004/02/skos/core#prefLabel;http://www.w3.org/2004/02/skos/core#note
'http://w3id.org/glosis/model/procedure/exchangeableBasesProcedure';'ExchBases_ph7-unkn';http://w3id.org/glosis/model/procedure/exchangeableBasesProcedure-ExchBases_ph7-unkn;'Exch bases (Ca, Mg, K, Na) buffered at pH 7, in unknown solution';'https://www.isric.org/sites/default/files/WOSISprocedureManual_2020nov17web.pdf#page=70';'ExchBases_ph7-unk'
'http://w3id.org/glosis/model/procedure/exchangeableBasesProcedure';'ExchBases_ph8-bacl2tea';http://w3id.org/glosis/model/procedure/exchangeableBasesProcedure-ExchBases_ph8-bacl2tea;'Exch bases (Ca, Mg, K, Na) buffered at pH 8.0-8.5, in 0.5 M BaCl2 - TEA solution';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'ExchBases_ph8-bacl2tea'
'http://w3id.org/glosis/model/procedure/exchangeableBasesProcedure';'ExchBases_ph8-unkn';http://w3id.org/glosis/model/procedure/exchangeableBasesProcedure-ExchBases_ph8-unkn;'Exch bases (Ca, Mg, K, Na) buffered at pH 8.0-8.5, in unknown solution';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'ExchBases_ph8-unk'
'http://w3id.org/glosis/model/procedure/exchangeableBasesProcedure';'ExchBases_ph-unkn-edta';http://w3id.org/glosis/model/procedure/exchangeableBasesProcedure-ExchBases_ph-unkn-edta;'Exch bases (Ca, Mg, K, Na) unknown buffer, in EDTA solution';"'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'	'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'";'ExchBases_ph-unkn-edta'
'http://w3id.org/glosis/model/procedure/exchangeableBasesProcedure';'ExchBases_ph-unkn-m3';http://w3id.org/glosis/model/procedure/exchangeableBasesProcedure-ExchBases_ph-unkn-m3;'Exch bases (Ca, Mg, K, Na) unknown buffer, in Mehlich3 solution with extractable ppm assumed exchangeable cmolc/kg';'https://doi.org/10.1080/00103628409367568';'ExchBases_ph-unkn-m3'
'http://w3id.org/glosis/model/procedure/exchangeableBasesProcedure';'ExchBases_ph-unkn-m3-spec';http://w3id.org/glosis/model/procedure/exchangeableBasesProcedure-ExchBases_ph-unkn-m3-spec;'Exch bases (Ca, Mg, K, Na) spectrally measured and converted to, unknown buffer, in Mehlich3 solution with extractable ppm assumed exchangeable cmolc/kg';'https://doi.org/10.1080/00103628409367568';'ExchBases_ph-unkn-m3-spec'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_ap14';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_ap14;'Method of Saunders and Metelerkamp (anion-exch. resin). Particularly used for available P.';'Saunders and Metelerkamp';'Extr_ap14'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_ap15';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_ap15;'Method of Hunter (1975) modified after ISFEI method. Particularly used for available P.';'Hunter, A. 1975. New techniques and equipment for routine soil/plant analytical procedures. In: Soil Management in Tropical America. (eds E. Borremiza & A. Alvarado). N.C. State University, Raleigh, NC.';'Extr_ap15'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_ap20';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_ap20;'Olsen (not acid soils) resp. Bray I (acid soils). Particularly used for available P.';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'Extr_ap20'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_ap21';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_ap21;'Olsen (if pH > 7) resp. Mehlich (if pH < 7). Particularly used for available P.';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'Extr_ap21'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_c6h8o7-reeuwijk';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_c6h8o7-reeuwijk;'Complexation with citric acid (van Reeuwijk). Particularly used for available P.';'https://www.isric.org/documents/document-type/technical-paper-09-procedures-soil-analysis-6th-edition';'Extr_c6h8o7-reeuwijk'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_cacl2';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_cacl2;'CaCl2. Particularly used for soluble P.';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'Extr_cacl2'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_capo4';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_capo4;'Ca phosphate. Particularly used for available S.';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'Extr_capo4'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_dtpa';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_dtpa;'DiethyneleTriaminePentaAcetic acid (DTPA) method';'https://doi.org/10.2136/sssaj1978.03615995004200030009x';'Extr_dtpa'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_edta';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_edta;'EthyleneDiamineTetraAcetic acid (EDTA) method';'https://journals.lww.com/soilsci/Citation/1954/10000/SOIL_AND_PLANT_STUDIES_WITH_CHELATES_OF.8.aspx';'Extr_edta'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_h2so4-truog';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_h2so4-truog;'Method of Truog (dilute H2SO4). Particularly used for available P.';'https://doi.org/10.2134/agronj1930.00021962002200100008x';'Extr_h2so4-truog'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_hcl-h2so4-nelson';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_hcl-h2so4-nelson;'Method of Nelson (dilute HCl/H2SO4). Particularly used for available P.';"'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'	'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'";'Extr_hcl-h2so4-nelso'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_hcl-nh4f-bray1';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_hcl-nh4f-bray1;'Method of Bray I  (dilute HCl/NH4F). Particularly used for available P.';'https://doi.org/10.1097/00010694-194501000-00006';'Extr_hcl-nh4f-bray1'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_hcl-nh4f-bray2';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_hcl-nh4f-bray2;'Method of Bray II (dilute HCl/NH4F). Particularly used for available P.';'https://doi.org/10.1097/00010694-194501000-00006';'Extr_hcl-nh4f-bray2'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_hcl-nh4f-kurtz-bray';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_hcl-nh4f-kurtz-bray;'Method of Kurtz-Bray I (0.025 M HCl + 0.03 M NH4F). Particularly used for available P.';'https://doi.org/10.1097/00010694-194501000-00006';'Extr_hcl-nh4f-kurtz-bray'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_hno3';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_hno3;'Nitric acid (HNO3) method';'ISO. ISO/DIS 17586 Soil Quality - Extraction of Trace Elements Using Dilute Nitric Acid, 2016;'Extr_hno3'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_hotwater';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_hotwater;'Hot water. Particularly used for available B';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'Extr_hotwater'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_m1';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_m1;'Mehlich1 method';'https://www.ncagr.gov/AGRONOMI/pdffiles/mehlich53.pdf';'Extr_m1'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_m2';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_m2;'Mehlich2 method';'https://doi.org/10.1080/00103627609366673';'Extr_m2'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_m3';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_m3;'Mehlich3 method (extractant 0.2 N CH3COOH + 0.25 N NH4NO3 + 0.015 N NH4F + 0.013 N HNO3 + 0.001 M EDTA)';'https://doi.org/10.1080/00103628409367568';'Extr_m3'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_m3-spec';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_m3-spec;'Spectrally measured and converted to Mehlich3 method (extractant 0.2 N CH3COOH + 0.25 N NH4NO3 + 0.015 N NH4F + 0.013 N HNO3 + 0.001 M EDTA)';'https://doi.org/10.1080/00103628409367568';'Extr_m3-spec'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_nahco3-olsen';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_nahco3-olsen;'Method of Olsen (0.5 M Sodium Bicarbonate (NaHCO3) extraction at pH8.5). Particularly used for available P.';'https://acsess.onlinelibrary.wiley.com/doi/book/10.2134/agronmonogr9.2';'Extr_nahco3-ols'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_nahco3-olsen-dabin';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_nahco3-olsen-dabin;'Method of Olsen, modified by Dabin (ORSTOM). Particularly used for available P.';'https://docplayer.fr/81912854-Application-des-dosages-automatiques-a-l-analyse-des-sols-2e-partie-par.html';'Extr_nahco3-olsen-dabi'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_naoac-morgan';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_naoac-morgan;'Method of Morgan (Na-acetate/acetic acid). Particularly used for available P.';'https://portal.ct.gov/-/media/CAES/DOCUMENTS/Publications/Bulletins/B450pdf.pdf?la=en';'Extr_naoac-morga'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_nh4ch3ch-oh-cooh-leuven';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_nh4ch3ch-oh-cooh-leuven;'NH4-lactate extraction method (KU-Leuven). Particularly used for available P.';"'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'	'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'";'Extr_nh4ch3ch-oh-cooh-leuv'
'http://w3id.org/glosis/model/procedure/extractableElementsProcedure';'Extr_nh4-co3-2-ambic1';http://w3id.org/glosis/model/procedure/extractableElementsProcedure-Extr_nh4-co3-2-ambic1;'Ambic1 method (ammonium bicarbonate) (South Africa). Particularly used for available P.';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'Extr_nh4-co3-2-ambic1'
'http://w3id.org/glosis/model/procedure/pSAProcedure';'fldest';http://w3id.org/glosis/model/procedure/pSAProcedure-fldest;'Field estimate of the particle size distribution, typically done by hand';"'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'	'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'";'field estimate'
'http://w3id.org/glosis/model/procedure/organicMatterProcedure';'FulAcidC_unkn';http://w3id.org/glosis/model/procedure/organicMatterProcedure-FulAcidC_unkn;'Fulvic acid carbon_unknown method';"'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'	'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'";'FulAcidC_unk'
'http://w3id.org/glosis/model/procedure/organicMatterProcedure';'HumAcidC_unkn';http://w3id.org/glosis/model/procedure/organicMatterProcedure-HumAcidC_unkn;'Humic acid carbon_unknown method';"'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'	'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'";'HumAcidC_unk'
'http://w3id.org/glosis/model/procedure/pSAProcedure';'hydrometer-disp';http://w3id.org/glosis/model/procedure/pSAProcedure-hydrometer-disp;'Particle size analysis with hydrometer (bouyoucos) method with appropriate dispersion of the primary particles and pretreatment to remove cementing particles (organic matter, carbonates)';"'Leenaars J.G.B., A.J.M. van Oostrum and M. Ruiperez Gonzalez, 2014. Africa Soil Profiles Database, Version 1.2. A compilation of georeferenced and standardised legacy soil profile data for Sub-Saharan Africa (with dataset). ISRIC Report 2014/01. Africa Soil Information Service (AfSIS) project and ISRIC - World Soil Information, Wageningen, the Netherlands. See Annex 4.'	'https://www.isric.org/sites/default/files/isric_report_2014_01.pdf'";'hydrometer (bouyoucos)-dispersion'
